Normalized to period: 1870-2023 - inclusive
          Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
1988   0.7574   0.4029   0.4035  -0.3782  -0.8795  -1.3437  -1.3967  -1.3292  -1.1982  -1.9686  -2.0592  -1.9359
1989  -1.8826  -1.3171  -1.2065  -0.9982  -0.6395  -0.5337  -0.3267  -0.4692  -0.2482  -0.2886  -0.1792  -0.0759
1990   0.0874   0.4129   0.3235   0.3718   0.4905   0.1163   0.2833   0.2908   0.2518   0.2414   0.1908   0.3641
1991   0.5774   0.3729   0.2235   0.3218   0.6005   0.7663   0.7533   0.5408   0.3618   1.0214   1.2508   1.6641
1992   1.6774   1.6829   1.6235   1.5218   1.4305   0.6463   0.4133  -0.0292  -0.0082  -0.2286  -0.0292   0.0941
1993   0.3474   0.4729   0.5935   1.0218   1.0905   0.7563   0.4633   0.2808   0.3918   0.4714   0.4008   0.2341
1994   0.0974  -0.1071   0.0535   0.1418   0.3005   0.3863   0.2933   0.6408   0.5318   1.0114   1.2508   1.2641
1995   1.1674   0.9329   0.6135   0.3818   0.1905   0.1963   0.1733  -0.2592  -0.4382  -0.6086  -0.6692  -0.6759
1996  -0.5826  -0.6071  -0.3565  -0.2282  -0.2395  -0.0037  -0.0067  -0.1792  -0.2082  -0.1586  -0.1892  -0.3759
1997  -0.3626  -0.1771   0.0535   0.4518   1.0405   1.2663   1.7433   2.0508   2.2318   2.4014   2.5408   2.3541
1998   2.4874   2.1329   1.6135   1.0118   0.8505  -0.2737  -0.5967  -0.7192  -0.6882  -1.0786  -1.1092  -1.4559
1999  -1.4626  -1.3571  -0.7965  -0.6982  -0.7095  -0.8337  -0.6967  -0.8692  -0.7082  -0.9186  -1.2992  -1.4959
2000  -1.7226  -1.4771  -1.1365  -0.6882  -0.6295  -0.6437  -0.4367  -0.2392  -0.2582  -0.4386  -0.6292  -0.8659
2001  -0.8126  -0.5771  -0.3565  -0.1882  -0.1295   0.0063   0.1533   0.0408  -0.1482  -0.1486  -0.1692  -0.4059
2002  -0.0726   0.0529   0.2235   0.2518   0.3705   0.7963   0.7133   0.8108   0.9518   1.2714   1.5208   1.4641
2003   1.0474   0.6929   0.6035   0.0818  -0.3595  -0.0737   0.2833   0.1608   0.2818   0.5714   0.5108   0.3741
2004   0.3274   0.2229   0.0235   0.1718   0.2605   0.2463   0.5533   0.7808   0.8018   0.8414   0.7308   0.7641
2005   0.6274   0.3129   0.4035   0.3918   0.4605   0.3363   0.1333   0.0708   0.0518  -0.0286  -0.3292  -0.7059
2006  -0.9126  -0.6571  -0.6065  -0.1882   0.0605   0.2063   0.1633   0.4908   0.7618   0.8714   1.1008   1.1541
2007   0.6574   0.1729  -0.0265  -0.0482  -0.2295  -0.0537  -0.2267  -0.4492  -0.9082  -1.2886  -1.4692  -1.5559
2008  -1.7226  -1.6371  -1.0465  -0.7782  -0.4795  -0.3337   0.1033   0.0708  -0.1482  -0.1886  -0.2492  -0.8459
2009  -0.9326  -0.6571  -0.5965  -0.1382   0.3405   0.5963   0.8233   0.7308   0.8118   1.0714   1.6108   1.8641
2010   1.4874   1.2329   1.1935   0.6718   0.0205  -0.5037  -0.7467  -1.2092  -1.4282  -1.5386  -1.4592  -1.5859
2011  -1.6326  -1.2071  -0.8665  -0.6282  -0.3595  -0.1437  -0.0867  -0.5392  -0.6282  -0.8086  -0.9792  -0.9959
